7.66986e+13, 45081341, 87625, 117,13218, 2, QSQR
7.69638e+13, 37658191, 73740, 112,11332, 2, MAGIC
7.69897e+13, 45103640, 87625, 117,13218, 2, MAGIC
7.70704e+13, 22882449, 84999, 298,14351, 2, MAGIC
7.71042e+13, 22953885, 67565, 197,11315, 2, MAGIC
7.72863e+13, 40213804, 78610, 113,11999, 2, MAGIC
7.76314e+13, 27973739, 74149, 664,11737, 2, MAGIC
7.76763e+13, 37756210, 75384, 142,11576, 2, QSQR
7.82225e+13, 23057674, 53647, 137,8893, 2, MAGIC
7.82622e+13, 22824045, 50344, 357,8228, 2, QSQR
7.95228e+13, 62561420, 119565, 136,17558, 2, MAGIC
7.953e+13, 50068032, 92290, 133,13747, 2, MAGIC
7.97746e+13, 47583511, 89460, 143,13405, 2, MAGIC
8.03118e+13, 60220430, 114670, 129,16875, 2, MAGIC
8.08195e+14, 365536116, 747990, 2271,108217, 2, MAGIC
8.11264e+13, 60217187, 114670, 129,16875, 2, MAGIC
8.16942e+13, 65309394, 154563, 311,23502, 2, MAGIC
8.18156e+13, 75085361, 141715, 141,20532, 2, QSQR
8.22909e+13, 57778038, 111444, 142,16452, 2, MAGIC
8.42897e+13, 2, 94105, 98,15456, 1, QSQR
8.4573e+13, 55616896, 142122, 312,22029, 2, QSQR
8.46201e+13, 48158450, 92579, 121,13891, 2, MAGIC
8.49621e+13, 33205802, 81193, 357,12749, 2, QSQR
8.64281e+13, 75381090, 148440, 182,21732, 2, MAGIC
8.65418e+13, 48190579, 118574, 489,18399, 2, MAGIC
8.74392e+13, 43569721, 83989, 125,12750, 2, MAGIC
8.85807e+13, 110121327, 204820, 166,29065, 2, MAGIC
8.97266e+13, 75728870, 141715, 132,20532, 2, QSQR
9.09348e+13, 36469184, 104170, 302,16854, 2, MAGIC
9.27191e+13, 68581254, 128963, 137,18803, 2, MAGIC
9.32485e+13, 27041327, 76661, 236,12899, 2, QSQR
9.56388e+13, 61453353, 135602, 295,20524, 2, MAGIC
9.60458e+13, 135372876, 249895, 189,35160, 2, MAGIC
9.73586e+13, 54244239, 101675, 125,15119, 2, QSQR
9.74011e+13, 66418067, 125192, 137,18291, 2, MAGIC
9.83271e+13, 2, 94105, 98,15456, 1, MAGIC
9.85511e+13, 96623126, 242997, 664,36597, 2, MAGIC
9.95181e+13, 27918866, 67378, 284,11244, 2, QSQR
9.97891e+13, 133097281, 247211, 186,34767, 2, QSQR
